BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE
SNDX,IMOEX,17.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1474,30","1456,07","1478,12","1454,02","34690713774,00"
SNDX,IMOEX,18.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1475,27","1474,29","1486,88","1467,40","33147588411,00"
SNDX,IMOEX,19.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1460,06","1475,28","1476,77","1458,57","23307664422,00"
SNDX,IMOEX,22.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1474,92","1460,04","1476,09","1451,60","26614367017,00"
SNDX,IMOEX,23.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1455,31","1474,91","1475,48","1451,11","37054744130,00"
SNDX,IMOEX,24.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1451,61","1455,31","1463,09","1437,39","39367848130,00"
SNDX,IMOEX,25.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1446,00","1451,61","1459,73","1444,51","25714404983,00"
SNDX,IMOEX,26.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1433,52","1446,00","1446,22","1424,50","29038820503,00"
SNDX,IMOEX,29.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1431,90","1433,51","1434,69","1422,34","16814340181,00"
SNDX,IMOEX,30.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1421,75","1431,90","1439,39","1419,66","26351535502,00"
SNDX,IMOEX,31.10.2012,Индекс МосБиржи,Индекс МосБиржи,"1425,70","1421,74","1436,06","1420,52","26943569405,00"
SNDX,IMOEX,01.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1430,91","1425,71","1432,39","1407,46","34343893983,00"
SNDX,IMOEX,02.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1440,25","1430,92","1444,38","1428,78","30959821709,00"
SNDX,IMOEX,06.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1446,46","1440,25","1450,83","1436,61","23966724318,00"
SNDX,IMOEX,07.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1423,36","1446,39","1453,47","1422,00","28112675476,00"
SNDX,IMOEX,08.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1407,79","1423,36","1424,31","1395,46","36847449420,00"
SNDX,IMOEX,09.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1401,32","1407,79","1408,28","1392,80","27324216785,00"
SNDX,IMOEX,12.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1407,90","1401,19","1410,83","1394,49","20237560212,00"
SNDX,IMOEX,13.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1373,83","1407,90","1409,03","1370,36","33346187222,00"
SNDX,IMOEX,14.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1372,19","1373,84","1382,07","1360,07","30603059462,00"
SNDX,IMOEX,15.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1386,25","1372,19","1387,67","1364,36","24307279388,00"
SNDX,IMOEX,16.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1383,66","1386,25","1388,90","1375,06","22320982567,00"
SNDX,IMOEX,19.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1398,57","1383,65","1400,76","1383,09","21368943358,00"
SNDX,IMOEX,20.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1396,39","1398,57","1402,73","1389,47","19234505235,00"
SNDX,IMOEX,21.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1405,70","1396,39","1408,13","1389,06","21425755712,00"
SNDX,IMOEX,22.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1402,64","1405,70","1411,91","1401,57","18457578746,00"
SNDX,IMOEX,23.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1413,15","1402,64","1414,05","1401,44","24491160389,00"
SNDX,IMOEX,26.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1403,94","1413,15","1417,53","1399,61","20959840882,00"
SNDX,IMOEX,27.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1394,87","1403,94","1412,86","1392,28","22704126075,00"
SNDX,IMOEX,28.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1380,94","1394,85","1395,54","1379,46","26369538150,00"
SNDX,IMOEX,29.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1388,31","1380,94","1396,37","1378,70","25876268755,00"
SNDX,IMOEX,30.11.2012,Индекс МосБиржи,Индекс МосБиржи,"1405,97","1388,31","1411,21","1384,18","47176916368,00"
SNDX,IMOEX,03.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1421,97","1405,97","1422,20","1403,70","25591120988,00"
SNDX,IMOEX,04.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1411,83","1421,94","1421,94","1407,84","22964777515,00"
SNDX,IMOEX,05.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1435,97","1411,84","1441,45","1411,83","36233754689,00"
SNDX,IMOEX,06.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1438,54","1435,96","1449,44","1434,35","28922217283,00"
SNDX,IMOEX,07.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1441,47","1438,54","1443,97","1427,85","24297788435,00"
SNDX,IMOEX,10.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1447,72","1441,47","1455,20","1438,51","24307094945,00"
SNDX,IMOEX,11.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1448,43","1447,72","1453,18","1441,68","25977992998,00"
SNDX,IMOEX,12.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1466,51","1448,36","1469,45","1448,33","26923841979,00"
SNDX,IMOEX,13.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1462,87","1466,50","1472,01","1454,64","28334376648,00"
SNDX,IMOEX,14.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1466,15","1462,87","1471,20","1460,51","21172368043,00"
SNDX,IMOEX,17.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1469,53","1466,16","1470,27","1458,44","27898399396,00"
SNDX,IMOEX,18.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1481,54","1469,53","1486,57","1467,26","31593244016,00"
SNDX,IMOEX,19.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1478,83","1481,54","1487,46","1477,03","27054046959,00"
SNDX,IMOEX,20.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1488,22","1478,81","1488,60","1468,90","28576297081,00"
SNDX,IMOEX,21.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1477,44","1487,99","1490,51","1470,24","27583166234,00"
SNDX,IMOEX,24.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1471,73","1477,44","1482,27","1471,47","16993098660,00"
SNDX,IMOEX,25.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1473,53","1471,73","1475,08","1467,21","9398289135,00"
SNDX,IMOEX,26.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1478,61","1473,53","1479,50","1471,17","15805092335,00"
SNDX,IMOEX,27.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1478,24","1478,61","1482,35","1475,82","16245274518,00"
SNDX,IMOEX,28.12.2012,Индекс МосБиржи,Индекс МосБиржи,"1474,72","1478,22","1480,37","1472,55","21547441217,00"
SNDX,IMOEX,08.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1514,82","1474,73","1517,88","1474,73","28125592665,00"
SNDX,IMOEX,09.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1516,01","1514,82","1517,20","1510,61","24568615387,00"
SNDX,IMOEX,10.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1507,16","1516,01","1518,41","1506,96","21391418630,00"
SNDX,IMOEX,11.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1510,84","1507,16","1513,04","1503,38","25937713627,00"
SNDX,IMOEX,14.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1528,48","1510,84","1529,57","1510,21","29527731602,00"
SNDX,IMOEX,15.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1515,25","1528,48","1528,48","1515,16","28128871450,00"
SNDX,IMOEX,16.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1514,86","1515,25","1517,34","1507,33","26762399689,00"
SNDX,IMOEX,17.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1523,74","1514,86","1524,94","1513,62","28742401455,00"
SNDX,IMOEX,18.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1540,55","1523,74","1542,11","1523,73","32083659514,00"
SNDX,IMOEX,21.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1537,66","1540,57","1542,80","1533,26","20228111196,00"
SNDX,IMOEX,22.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1525,36","1537,68","1540,03","1517,01","29071076123,00"
SNDX,IMOEX,23.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1537,49","1525,28","1538,13","1523,81","30708514361,00"
SNDX,IMOEX,24.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1533,77","1537,44","1537,44","1518,82","28057984779,00"
SNDX,IMOEX,25.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1544,02","1533,77","1544,85","1526,02","26799999785,00"
SNDX,IMOEX,28.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1562,93","1544,02","1563,93","1543,24","36868118874,00"
SNDX,IMOEX,29.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1549,75","1562,93","1566,42","1549,18","35474705206,00"
SNDX,IMOEX,30.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1543,43","1549,75","1559,47","1537,08","40522711737,00"
SNDX,IMOEX,31.01.2013,Индекс МосБиржи,Индекс МосБиржи,"1546,76","1543,43","1547,37","1535,52","47237500628,00"
SNDX,IMOEX,01.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1547,22","1546,52","1555,83","1543,13","34334607728,00"
SNDX,IMOEX,04.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1535,35","1547,22","1553,38","1533,42","25356270723,00"
SNDX,IMOEX,05.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1540,36","1535,37","1540,63","1528,49","22140490026,00"
SNDX,IMOEX,06.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1530,38","1540,39","1553,19","1526,93","34338338017,00"
SNDX,IMOEX,07.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1525,88","1530,38","1533,06","1518,86","25128055119,00"
SNDX,IMOEX,08.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1519,91","1526,12","1527,19","1510,83","30159632179,00"
SNDX,IMOEX,11.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1515,89","1519,93","1527,03","1515,39","23302220559,00"
SNDX,IMOEX,12.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1512,03","1515,87","1518,75","1507,54","29668631469,00"
SNDX,IMOEX,13.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1537,93","1512,03","1541,00","1512,03","42614233203,00"
SNDX,IMOEX,14.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1519,22","1537,93","1550,03","1514,14","51054329453,00"
SNDX,IMOEX,15.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1508,17","1519,22","1520,14","1500,79","30814130610,00"
SNDX,IMOEX,18.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1510,35","1508,19","1511,72","1498,30","21780745727,00"
SNDX,IMOEX,19.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1522,69","1510,33","1523,35","1509,54","27424347409,00"
SNDX,IMOEX,20.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1511,40","1522,69","1526,34","1511,08","28688707042,00"
SNDX,IMOEX,21.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1493,71","1511,40","1512,27","1486,49","33395032808,00"
SNDX,IMOEX,22.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1496,61","1493,71","1501,69","1491,83","19790688616,00"
SNDX,IMOEX,25.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1503,66","1496,61","1506,47","1493,35","17979565413,00"
SNDX,IMOEX,26.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1484,67","1503,75","1504,98","1482,01","28674421480,00"
SNDX,IMOEX,27.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1487,17","1484,67","1491,64","1481,11","22085437674,00"
SNDX,IMOEX,28.02.2013,Индекс МосБиржи,Индекс МосБиржи,"1486,04","1487,17","1496,61","1483,24","29418028425,00"
SNDX,IMOEX,01.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1473,54","1486,06","1487,46","1466,84","27527371073,00"
SNDX,IMOEX,04.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1464,45","1473,54","1477,27","1461,45","23998198622,00"
SNDX,IMOEX,05.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1484,22","1463,98","1486,19","1462,49","28454587813,00"
SNDX,IMOEX,06.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1491,49","1485,04","1498,07","1485,04","24362639895,00"
SNDX,IMOEX,07.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1491,35","1491,99","1498,29","1489,02","17891430067,00"
SNDX,IMOEX,11.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1504,05","1491,14","1516,49","1491,14","29248093678,00"
SNDX,IMOEX,12.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1501,76","1503,98","1506,42","1494,92","20954538726,00"
SNDX,IMOEX,13.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1496,37","1501,41","1510,67","1493,55","34427331426,00"
SNDX,IMOEX,14.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1498,97","1495,73","1504,74","1490,35","30538071356,00"
SNDX,IMOEX,15.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1495,11","1498,83","1515,16","1493,61","38836289692,00"
SNDX,IMOEX,18.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1462,82","1495,71","1497,90","1449,22","46421292814,00"
SNDX,IMOEX,19.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1449,20","1461,88","1469,78","1448,55","34324229278,00"
SNDX,IMOEX,20.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1459,03","1448,84","1460,66","1442,68","35046897909,00"
SNDX,IMOEX,21.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1459,22","1458,24","1466,95","1457,93","28550397392,00"
SNDX,IMOEX,22.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1441,36","1459,17","1460,39","1440,27","27710099845,00"
SNDX,IMOEX,25.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1428,46","1441,26","1458,58","1425,78","29212972358,00"
SNDX,IMOEX,26.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1417,00","1427,99","1432,41","1412,41","35279244171,00"
SNDX,IMOEX,27.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1425,00","1416,78","1426,68","1407,22","33964026675,00"
SNDX,IMOEX,28.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1434,18","1424,56","1434,38","1414,96","37964361070,00"
SNDX,IMOEX,29.03.2013,Индекс МосБиржи,Индекс МосБиржи,"1438,57","1434,88","1440,10","1432,80","10120213882,00"
SNDX,IMOEX,01.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1428,47","1438,84","1442,70","1427,83","12718423398,00"
SNDX,IMOEX,02.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1430,30","1428,29","1435,12","1424,90","23890774042,00"
SNDX,IMOEX,03.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1427,94","1430,30","1433,81","1422,48","26439439095,00"
SNDX,IMOEX,04.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1426,87","1427,42","1440,62","1416,75","36268432074,00"
SNDX,IMOEX,05.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1416,69","1426,61","1430,55","1410,47","31492181208,00"
SNDX,IMOEX,08.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1408,55","1417,28","1430,58","1406,67","25323378471,00"
SNDX,IMOEX,09.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1425,49","1408,81","1427,29","1408,81","25693833642,00"
SNDX,IMOEX,10.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1425,50","1425,79","1432,55","1419,96","28034210901,00"
SNDX,IMOEX,11.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1401,73","1425,19","1428,84","1397,82","29775114562,00"
SNDX,IMOEX,12.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1385,84","1400,92","1401,46","1380,57","26881547102,00"
SNDX,IMOEX,15.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1359,69","1385,62","1387,94","1351,83","36136942147,00"
SNDX,IMOEX,16.04.2013,Индекс МосБиржи,Индекс МосБиржи,"1352,37","1358,23","1366,45","1349,93","28185620093,00"
